po_id,warehouse_id,supplier_id,order_date,product_category,order_priority,quantity_ordered,total_cost
PO002820,W025,SUP0032,2024-03-28,Home & Kitchen,Standard,371,164721.18
PO002821,W002,SUP0132,2026-02-26,Apparel,Bulk,1755,540336.38
PO002822,W008,SUP0076,2024-08-25,Electronics,Urgent,188,356615.8
PO002823,W009,SUP0093,2024-01-02,Grocery,Standard,713,43201.12
PO002824,W030,SUP0129,2026-07-17,Apparel,Standard,645,185982.26
PO002825,W027,SUP0028,2025-12-18,Home & Kitchen,Standard,530,259369.75
PO002826,W008,SUP0075,2026-03-08,Apparel,Standard,628,202868.46
PO002827,W030,SUP0038,2024-01-28,Apparel,Urgent,344,131251.35
PO002828,W001,SUP0148,2025-01-24,Grocery,Urgent,298,15902.37
PO002829,W009,SUP0146,2024-01-03,Grocery,Standard,1130,61933.47
PO002830,W005,SUP0047,2025-11-02,Apparel,Standard,450,128487.15
PO002831,W016,SUP0069,2025-08-21,Furniture,Standard,672,2594423.51
PO002832,W029,SUP0055,2024-05-11,Personal Care,Urgent,386,54314.31
PO002833,W026,SUP0146,2024-07-12,Stationery,Bulk,2766,125898.69
PO002834,W001,SUP0146,2024-06-03,Apparel,Standard,561,184803.93
PO002835,W006,SUP0103,2025-09-25,Furniture,Standard,249,827753.42
PO002836,W026,SUP0020,2024-08-05,Furniture,Standard,743,3003951.51
PO002837,W007,SUP0045,2025-05-15,Grocery,Standard,617,32072.33
PO002838,W027,SUP0016,2026-02-07,Electronics,Bulk,2586,5017076.34
PO002839,W020,SUP0014,2024-07-24,Electronics,Standard,686,1791957.94
PO002840,W023,SUP0010,2024-04-19,Grocery,Bulk,735,38656.84
PO002841,W023,SUP0138,2025-07-27,Apparel,Standard,195,67786.97
PO002842,W018,SUP0101,2025-05-23,Apparel,Standard,995,315415.53
PO002843,W005,SUP0106,2025-01-09,Home & Kitchen,Standard,784,422164.62
PO002844,W027,SUP0135,2025-04-17,Grocery,Standard,672,37322.88
PO002845,W018,SUP0059,2024-05-12,Grocery,Bulk,4441,231191.55
PO002846,W024,SUP0117,2024-05-31,Electronics,Standard,972,2190089.97
PO002847,W001,SUP0129,2026-05-18,Stationery,Bulk,2993,131596.85
PO002848,W005,SUP0093,2026-06-10,Grocery,Urgent,258,16466.48
PO002849,W018,SUP0013,2024-12-09,Apparel,Bulk,4839,1783654.17
PO002850,W027,SUP0133,2025-05-13,Electronics,Bulk,1258,2547958.87
PO002851,W009,SUP0137,2025-08-30,Furniture,Standard,64,229390.42
PO002852,W025,SUP0106,2024-07-01,Stationery,Standard,964,45089.17
PO002853,W001,SUP0092,2024-11-02,Apparel,Standard,755,206889.3
PO002854,W001,SUP0012,2026-04-06,Personal Care,Urgent,134,18104.41
PO002855,W022,SUP0072,2024-05-28,Electronics,Standard,675,1510557.92
PO002856,W030,SUP0044,2024-09-30,Grocery,Standard,592,41665.3
PO002857,W008,SUP0023,2024-08-31,Personal Care,Standard,902,123888.49
PO002858,W009,SUP0105,2025-07-11,Apparel,Urgent,369,106412.13
PO002859,W009,SUP0100,2026-07-12,Apparel,Bulk,1658,560517.0
PO002860,W018,SUP0047,2026-05-05,Grocery,Bulk,3955,235566.19
PO002861,W010,SUP0067,2026-05-12,Electronics,Bulk,1526,3912739.37
PO002862,W009,SUP0113,2024-12-05,Home & Kitchen,Bulk,4335,1834856.12
PO002863,W025,SUP0108,2025-08-26,Grocery,Standard,1011,60458.31
PO002864,W001,SUP0013,2026-03-24,Electronics,Bulk,4570,11311007.04
PO002865,W027,SUP0081,2026-01-14,Stationery,Bulk,957,50422.5
PO002866,W025,SUP0039,2024-02-23,Home & Kitchen,Standard,718,336963.25
PO002867,W030,SUP0125,2025-06-06,Grocery,Standard,361,21212.95
PO002868,W027,SUP0079,2024-04-13,Grocery,Bulk,3916,236521.94
PO002869,W026,SUP0103,2024-11-03,Grocery,Standard,280,18484.8
PO002870,W007,SUP0093,2025-03-16,Grocery,Standard,832,56606.87
PO002871,W026,SUP0047,2026-01-16,Electronics,Standard,879,1881475.51
PO002872,W019,SUP0125,2024-04-28,Apparel,Standard,752,206150.38
PO002873,W009,SUP0014,2026-05-02,Home & Kitchen,Standard,794,425180.04
PO002874,W027,SUP0097,2026-05-27,Home & Kitchen,Standard,132,67624.06
PO002875,W015,SUP0026,2025-05-17,Grocery,Standard,114,7122.21
PO002876,W030,SUP0073,2025-12-14,Grocery,Bulk,4511,273056.36
PO002877,W024,SUP0114,2025-12-14,Apparel,Standard,689,250751.65
PO002878,W028,SUP0003,2024-10-12,Grocery,Bulk,4879,275255.37
PO002879,W029,SUP0092,2024-05-04,Electronics,Standard,388,941268.83
PO002880,W018,SUP0008,2024-01-17,Home & Kitchen,Urgent,44,18962.68
PO002881,W028,SUP0040,2025-06-29,Home & Kitchen,Standard,405,198902.76
PO002882,W019,SUP0008,2026-02-24,Home & Kitchen,Standard,923,493825.94
PO002883,W015,SUP0065,2025-12-01,Stationery,Standard,244,9439.01
PO002884,W030,SUP0057,2026-05-26,Home & Kitchen,Urgent,174,76254.59
PO002885,W023,SUP0074,2024-04-17,Grocery,Standard,336,22177.46
PO002886,W023,SUP0047,2026-03-20,Electronics,Standard,112,284423.44
PO002887,W030,SUP0043,2025-07-12,Furniture,Standard,731,2450056.22
PO002888,W020,SUP0084,2025-06-15,Grocery,Bulk,3408,202582.03
PO002889,W001,SUP0054,2026-03-27,Apparel,Standard,1181,433116.9
PO002890,W022,SUP0142,2026-08-04,Grocery,Standard,868,53513.08
PO002891,W020,SUP0030,2025-02-17,Grocery,Urgent,214,13048.49
PO002892,W024,SUP0010,2024-07-23,Grocery,Standard,572,33935.56
PO002893,W030,SUP0130,2026-03-15,Home & Kitchen,Standard,608,272491.39
PO002894,W024,SUP0049,2026-06-12,Grocery,Standard,1119,63232.84
PO002895,W030,SUP0144,2025-02-15,Grocery,Bulk,4800,321953.2
PO002896,W026,SUP0004,2026-05-20,Grocery,Standard,615,35115.95
PO002897,W030,SUP0122,2025-01-12,Apparel,Standard,525,180322.26
PO002898,W012,SUP0074,2025-01-28,Grocery,Urgent,226,12457.0
PO002899,W006,SUP0065,2026-06-04,Grocery,Standard,445,30735.9
PO002900,W017,SUP0026,2024-10-11,Home & Kitchen,Standard,82,36810.17
PO002901,W028,SUP0070,2024-12-28,Apparel,Standard,1083,354734.59
PO002902,W027,SUP0043,2025-10-31,Grocery,Urgent,164,10433.97
PO002903,W022,SUP0111,2025-12-16,Apparel,Standard,989,278774.01
PO002904,W011,SUP0025,2024-07-19,Apparel,Standard,258,76225.78
PO002905,W007,SUP0016,2025-12-15,Grocery,Standard,314,18489.06
PO002906,W001,SUP0112,2025-10-27,Electronics,Standard,930,2273709.75
PO002907,W012,SUP0015,2024-02-06,Electronics,Urgent,179,389878.04
PO002908,W015,SUP0029,2026-05-26,Personal Care,Standard,909,126213.52
PO002909,W030,SUP0075,2025-01-27,Stationery,Standard,842,33786.55
PO002910,W018,SUP0004,2024-06-20,Grocery,Standard,58,3425.08
PO002911,W018,SUP0083,2026-05-11,Home & Kitchen,Urgent,94,47556.52
PO002912,W014,SUP0055,2026-01-26,Grocery,Standard,422,29276.82
PO002913,W001,SUP0137,2024-01-02,Grocery,Standard,560,36087.42
PO002914,W007,SUP0140,2024-03-15,Electronics,Standard,708,1398398.34
PO002915,W021,SUP0145,2026-05-13,Apparel,Standard,836,290028.35
PO002916,W023,SUP0075,2025-05-30,Apparel,Bulk,3403,1143802.04
PO002917,W030,SUP0048,2026-04-02,Grocery,Standard,276,19689.44
PO002918,W014,SUP0099,2026-03-06,Grocery,Urgent,94,6063.53
PO002919,W022,SUP0051,2024-06-15,Stationery,Urgent,63,3018.06
PO002920,W027,SUP0026,2025-11-15,Personal Care,Urgent,184,26709.39
PO002921,W025,SUP0029,2024-05-22,Furniture,Bulk,4298,14025477.66
PO002922,W003,SUP0048,2024-08-16,Personal Care,Standard,195,28444.04
PO002923,W028,SUP0030,2024-05-30,Electronics,Bulk,4691,8930235.29
PO002924,W025,SUP0012,2025-08-28,Grocery,Bulk,1815,104820.61
PO002925,W022,SUP0058,2024-09-09,Personal Care,Standard,754,106089.25
PO002926,W004,SUP0116,2025-07-30,Apparel,Standard,780,214532.24
PO002927,W030,SUP0134,2025-08-08,Home & Kitchen,Standard,741,353250.32
PO002928,W022,SUP0050,2026-01-12,Apparel,Urgent,42,13839.96
PO002929,W005,SUP0061,2024-12-11,Home & Kitchen,Bulk,914,483380.26
PO002930,W018,SUP0104,2026-04-14,Grocery,Bulk,4357,258580.19
PO002931,W004,SUP0100,2026-01-31,Stationery,Urgent,62,2430.44
PO002932,W001,SUP0087,2025-11-10,Grocery,Standard,315,19343.81
PO002933,W023,SUP0071,2025-11-17,Grocery,Standard,238,13749.86
PO002934,W024,SUP0102,2025-09-01,Personal Care,Standard,680,102118.25
PO002935,W015,SUP0029,2026-04-18,Electronics,Urgent,115,257543.23
PO002936,W004,SUP0076,2026-08-09,Furniture,Standard,657,2024059.95
PO002937,W009,SUP0132,2025-09-12,Home & Kitchen,Standard,70,38692.93
PO002938,W002,SUP0072,2024-08-16,Electronics,Standard,1075,2271231.13
PO002939,W006,SUP0058,2024-06-17,Apparel,Bulk,786,226554.91
PO002940,W001,SUP0136,2025-07-11,Personal Care,Standard,532,76584.7
PO002941,W022,SUP0023,2025-07-14,Apparel,Standard,486,177061.2
PO002942,W026,SUP0080,2025-05-20,Home & Kitchen,Standard,1180,580485.79
PO002943,W015,SUP0042,2026-03-24,Home & Kitchen,Standard,952,391602.58
PO002944,W022,SUP0074,2025-12-07,Apparel,Standard,340,110549.08
PO002945,W004,SUP0148,2025-06-13,Electronics,Standard,795,1667199.59
PO002946,W029,SUP0138,2025-03-14,Home & Kitchen,Standard,470,197016.41
PO002947,W019,SUP0144,2026-07-15,Personal Care,Bulk,2168,362989.2
PO002948,W003,SUP0001,2024-06-20,Apparel,Standard,612,178687.81
PO002949,W016,SUP0070,2025-02-25,Stationery,Standard,830,37907.48
PO002950,W013,SUP0007,2025-12-02,Grocery,Standard,518,30137.33
PO002951,W027,SUP0001,2025-01-27,Home & Kitchen,Urgent,338,161195.1
PO002952,W025,SUP0036,2024-07-23,Personal Care,Urgent,362,45292.38
PO002953,W002,SUP0015,2025-08-30,Personal Care,Standard,789,103061.21
PO002954,W021,SUP0076,2026-04-12,Home & Kitchen,Standard,809,374944.26
PO002955,W001,SUP0101,2026-03-27,Grocery,Urgent,201,14069.25
PO002956,W015,SUP0105,2025-11-17,Apparel,Standard,810,261669.45
PO002957,W027,SUP0131,2024-04-17,Grocery,Standard,1012,66040.71
PO002958,W005,SUP0009,2024-02-05,Stationery,Standard,458,18538.45
PO002959,W021,SUP0123,2026-06-25,Grocery,Standard,201,13120.62
PO002960,W011,SUP0014,2026-02-22,Apparel,Standard,1076,384114.81
PO002961,W002,SUP0147,2026-05-02,Electronics,Urgent,262,650516.79
PO002962,W028,SUP0051,2026-01-15,Apparel,Standard,331,99172.32
PO002963,W024,SUP0107,2025-01-02,Home & Kitchen,Standard,284,160123.98
PO002964,W006,SUP0044,2026-04-01,Grocery,Standard,844,48877.9
PO002965,W005,SUP0086,2026-03-17,Home & Kitchen,Urgent,267,129601.67
PO002966,W009,SUP0149,2024-06-21,Personal Care,Standard,1156,155311.92
PO002967,W023,SUP0054,2024-10-19,Grocery,Standard,93,5587.85
PO002968,W029,SUP0020,2024-06-27,Grocery,Standard,811,50175.83
PO002969,W015,SUP0140,2026-01-02,Apparel,Standard,412,143691.18
PO002970,W001,SUP0101,2024-07-03,Apparel,Standard,676,237901.58
PO002971,W001,SUP0099,2026-03-29,Home & Kitchen,Standard,198,92149.96
PO002972,W006,SUP0027,2024-05-16,Grocery,Standard,807,53552.36
PO002973,W026,SUP0073,2024-03-16,Electronics,Bulk,703,1654682.92
PO002974,W004,SUP0124,2024-02-04,Home & Kitchen,Urgent,58,27934.21
PO002975,W018,SUP0075,2025-08-09,Apparel,Bulk,4648,1275774.51
PO002976,W001,SUP0040,2025-02-15,Personal Care,Standard,352,42209.19
PO002977,W008,SUP0110,2026-05-12,Home & Kitchen,Standard,511,258124.1
PO002978,W021,SUP0102,2024-02-12,Grocery,Urgent,393,22012.1
PO002979,W022,SUP0089,2025-10-08,Grocery,Standard,767,44874.23
PO002980,W001,SUP0012,2025-06-07,Grocery,Urgent,189,12562.65
PO002981,W005,SUP0059,2026-02-06,Apparel,Bulk,2395,690653.66
PO002982,W006,SUP0060,2024-06-26,Personal Care,Standard,171,26633.5
PO002983,W006,SUP0044,2024-09-10,Grocery,Standard,461,32374.34
PO002984,W009,SUP0044,2025-03-06,Grocery,Standard,470,32199.86
PO002985,W026,SUP0036,2025-02-05,Apparel,Urgent,321,107537.05
PO002986,W002,SUP0078,2024-12-04,Electronics,Standard,172,440654.56
PO002987,W006,SUP0052,2024-01-17,Grocery,Standard,529,31317.41
PO002988,W015,SUP0029,2024-02-27,Electronics,Bulk,1271,2757137.5
PO002989,W026,SUP0121,2026-03-09,Home & Kitchen,Urgent,153,71221.56
PO002990,W026,SUP0032,2025-09-06,Home & Kitchen,Urgent,396,228076.47
PO002991,W002,SUP0140,2024-11-28,Grocery,Standard,504,36167.86
PO002992,W016,SUP0147,2024-08-20,Electronics,Bulk,1970,3851569.73
PO002993,W021,SUP0068,2024-06-29,Electronics,Standard,493,970987.77
PO002994,W012,SUP0091,2024-05-24,Stationery,Standard,325,17546.33
PO002995,W027,SUP0057,2024-05-12,Grocery,Urgent,350,18943.74
PO002996,W002,SUP0015,2025-06-08,Personal Care,Standard,906,110320.42
PO002997,W018,SUP0106,2026-05-18,Grocery,Standard,1032,60778.9
PO002998,W023,SUP0049,2025-12-31,Grocery,Bulk,3911,251525.07
PO002999,W030,SUP0103,2024-03-18,Apparel,Urgent,184,69883.94
PO003000,W001,SUP0035,2024-11-02,Apparel,Standard,899,294705.04
PO003001,W024,SUP0070,2024-11-28,Furniture,Standard,423,1517664.6
PO003002,W009,SUP0118,2025-05-30,Electronics,Standard,1113,2483827.2
PO003003,W025,SUP0081,2024-05-12,Grocery,Standard,1049,57062.02
PO003004,W016,SUP0129,2024-09-10,Apparel,Standard,457,143969.54
PO003005,W026,SUP0115,2025-01-01,Furniture,Urgent,163,641486.68
PO003006,W004,SUP0027,2026-05-24,Apparel,Standard,950,291479.49
PO003007,W029,SUP0006,2024-10-22,Personal Care,Bulk,639,94871.3
PO003008,W010,SUP0015,2025-10-16,Electronics,Standard,944,2285799.91
PO003009,W027,SUP0146,2025-12-08,Personal Care,Bulk,4976,720723.31
PO003010,W007,SUP0122,2024-07-20,Apparel,Standard,103,36927.29
PO003011,W003,SUP0109,2025-11-18,Apparel,Urgent,328,121329.35
PO003012,W009,SUP0056,2026-03-23,Electronics,Standard,1136,2142551.24
PO003013,W022,SUP0031,2026-04-28,Stationery,Bulk,2178,117609.24
PO003014,W029,SUP0132,2025-07-12,Apparel,Bulk,2640,996429.3
PO003015,W015,SUP0097,2024-09-27,Electronics,Standard,424,1013095.49
PO003016,W009,SUP0089,2024-04-06,Electronics,Bulk,4219,9323732.31
PO003017,W030,SUP0103,2024-05-22,Electronics,Bulk,1340,2730522.18
PO003018,W025,SUP0054,2025-11-15,Grocery,Standard,386,21561.66
PO003019,W013,SUP0134,2026-02-01,Furniture,Standard,1072,3194986.19
PO003020,W021,SUP0081,2024-11-27,Home & Kitchen,Bulk,2078,1015839.17
PO003021,W006,SUP0024,2026-02-27,Grocery,Bulk,845,49684.73
PO003022,W015,SUP0094,2025-06-06,Furniture,Standard,725,3034433.76
PO003023,W011,SUP0061,2025-06-21,Electronics,Bulk,2033,4458850.14
PO003024,W006,SUP0067,2025-03-28,Stationery,Standard,737,36236.24
PO003025,W002,SUP0126,2025-09-23,Furniture,Urgent,392,1583111.9
PO003026,W006,SUP0040,2024-12-05,Apparel,Bulk,3469,1262189.4
PO003027,W027,SUP0140,2026-06-15,Furniture,Bulk,3135,12196816.01
PO003028,W025,SUP0113,2026-05-27,Grocery,Standard,1170,73649.21
PO003029,W012,SUP0034,2025-05-04,Electronics,Standard,356,795539.13
PO003030,W028,SUP0140,2025-12-12,Personal Care,Standard,124,16107.82
PO003031,W004,SUP0064,2024-11-13,Electronics,Standard,1046,2515649.81
PO003032,W024,SUP0007,2026-07-31,Furniture,Standard,343,1354638.21
PO003033,W025,SUP0124,2024-11-29,Grocery,Bulk,3723,247665.88
PO003034,W001,SUP0089,2026-01-15,Grocery,Standard,852,49654.64
PO003035,W027,SUP0079,2025-06-19,Home & Kitchen,Urgent,357,187726.33
PO003036,W026,SUP0028,2025-05-01,Personal Care,Urgent,307,50406.21
PO003037,W014,SUP0105,2025-02-27,Apparel,Urgent,207,61117.35
PO003038,W015,SUP0005,2024-11-16,Apparel,Urgent,139,46661.62
PO003039,W018,SUP0046,2026-01-24,Grocery,Standard,1130,81103.35
PO003040,W014,SUP0097,2025-12-07,Apparel,Standard,747,270921.27
PO003041,W001,SUP0055,2025-11-05,Electronics,Standard,960,2338450.17
PO003042,W012,SUP0142,2025-06-09,Home & Kitchen,Bulk,4991,2867291.68
PO003043,W027,SUP0036,2024-11-20,Apparel,Bulk,1064,343138.06
PO003044,W016,SUP0030,2025-04-15,Personal Care,Urgent,276,33857.34
PO003045,W006,SUP0068,2026-04-05,Furniture,Standard,836,2801637.06
PO003046,W029,SUP0092,2025-07-03,Electronics,Urgent,232,491214.01
PO003047,W012,SUP0119,2025-10-23,Apparel,Standard,266,95640.68
PO003048,W005,SUP0059,2025-10-27,Personal Care,Standard,621,79794.48
PO003049,W019,SUP0036,2024-04-13,Electronics,Standard,375,776754.17
PO003050,W005,SUP0109,2024-12-20,Home & Kitchen,Urgent,255,144977.71
PO003051,W020,SUP0121,2025-07-24,Grocery,Urgent,332,19402.82
PO003052,W022,SUP0105,2025-09-12,Furniture,Urgent,159,520540.73
PO003053,W005,SUP0050,2025-11-25,Grocery,Bulk,1737,106961.03
PO003054,W008,SUP0068,2025-10-13,Home & Kitchen,Standard,792,358812.5
PO003055,W019,SUP0115,2025-11-01,Home & Kitchen,Standard,1188,591219.7
PO003056,W006,SUP0123,2024-11-27,Electronics,Standard,882,1834373.05
PO003057,W027,SUP0035,2026-07-09,Personal Care,Standard,405,51839.92
PO003058,W024,SUP0069,2025-11-20,Personal Care,Urgent,104,13060.53
PO003059,W005,SUP0052,2026-04-09,Furniture,Bulk,3351,12211640.5
PO003060,W019,SUP0099,2025-08-13,Grocery,Bulk,1655,114496.21
PO003061,W018,SUP0125,2025-03-31,Electronics,Bulk,4854,10505315.85
PO003062,W010,SUP0063,2024-08-24,Electronics,Urgent,44,92312.18
PO003063,W021,SUP0041,2026-03-31,Stationery,Standard,999,47656.98
PO003064,W012,SUP0098,2024-01-09,Electronics,Bulk,2253,5000614.18
PO003065,W013,SUP0125,2026-06-21,Home & Kitchen,Urgent,177,90265.98
PO003066,W010,SUP0061,2024-09-28,Home & Kitchen,Standard,89,38209.38
PO003067,W018,SUP0112,2024-07-18,Personal Care,Standard,429,67428.87
PO003068,W001,SUP0124,2025-11-19,Home & Kitchen,Bulk,2851,1218929.59
PO003069,W019,SUP0140,2024-04-08,Personal Care,Standard,833,116038.46
PO003070,W003,SUP0013,2025-01-07,Furniture,Bulk,3912,11683674.14
PO003071,W006,SUP0033,2024-12-04,Electronics,Bulk,2203,5008505.89
PO003072,W027,SUP0097,2024-11-26,Personal Care,Urgent,375,46966.26
PO003073,W006,SUP0141,2024-10-15,Grocery,Bulk,721,40135.75
PO003074,W020,SUP0080,2026-03-18,Home & Kitchen,Standard,903,431475.77
PO003075,W006,SUP0134,2026-05-30,Grocery,Standard,1060,58779.64
PO003076,W030,SUP0020,2024-02-05,Electronics,Urgent,394,893591.74
PO003077,W030,SUP0024,2025-05-08,Personal Care,Standard,1110,180692.29
PO003078,W009,SUP0076,2026-06-21,Electronics,Bulk,3971,8789411.33
PO003079,W029,SUP0034,2026-04-09,Furniture,Standard,189,785229.57
PO003080,W029,SUP0097,2024-01-01,Grocery,Standard,224,13781.39
PO003081,W005,SUP0053,2025-05-09,Furniture,Bulk,4587,17166150.94
PO003082,W010,SUP0098,2024-12-11,Apparel,Bulk,514,142510.37
PO003083,W005,SUP0073,2026-05-05,Stationery,Urgent,31,1558.55
PO003084,W006,SUP0107,2025-11-29,Home & Kitchen,Standard,959,544381.7
PO003085,W016,SUP0047,2024-09-24,Grocery,Urgent,186,9655.17
PO003086,W015,SUP0147,2026-04-04,Grocery,Standard,1189,70168.28
PO003087,W013,SUP0068,2026-01-04,Furniture,Standard,520,1900265.18
PO003088,W005,SUP0070,2024-05-21,Apparel,Standard,842,246746.9
PO003089,W016,SUP0047,2026-07-09,Personal Care,Standard,906,137771.57
PO003090,W030,SUP0007,2026-05-19,Apparel,Standard,366,103989.42
PO003091,W009,SUP0035,2024-09-03,Grocery,Standard,165,8966.85
PO003092,W022,SUP0099,2024-02-02,Electronics,Bulk,4287,10975256.92
PO003093,W006,SUP0083,2024-10-05,Electronics,Bulk,1626,3421048.19
PO003094,W025,SUP0136,2025-04-24,Furniture,Standard,325,1111509.68
PO003095,W018,SUP0131,2025-01-22,Home & Kitchen,Standard,936,398346.16
PO003096,W029,SUP0101,2025-09-30,Apparel,Urgent,151,44503.52
PO003097,W001,SUP0106,2025-02-08,Stationery,Standard,1097,57057.85
PO003098,W021,SUP0123,2025-11-04,Personal Care,Urgent,328,43382.93
PO003099,W012,SUP0095,2025-05-31,Grocery,Urgent,221,12410.51
PO003100,W010,SUP0061,2026-02-11,Grocery,Bulk,1281,80248.55
PO003101,W009,SUP0036,2024-01-08,Grocery,Urgent,216,13213.46
PO003102,W029,SUP0008,2024-09-06,Home & Kitchen,Urgent,269,147817.1
PO003103,W006,SUP0046,2025-12-03,Home & Kitchen,Standard,418,218098.66
PO003104,W020,SUP0010,2024-08-17,Apparel,Standard,527,194130.57
PO003105,W001,SUP0096,2024-03-02,Personal Care,Standard,750,95910.36
PO003106,W030,SUP0061,2024-07-06,Personal Care,Standard,1176,187690.44
PO003107,W027,SUP0001,2025-11-18,Home & Kitchen,Standard,743,347700.93
PO003108,W022,SUP0141,2025-01-10,Apparel,Standard,1127,355639.29
PO003109,W015,SUP0145,2026-08-05,Personal Care,Standard,964,135496.75
PO003110,W009,SUP0084,2025-01-18,Apparel,Standard,554,166860.73
PO003111,W012,SUP0055,2024-05-10,Home & Kitchen,Standard,991,473670.34
PO003112,W021,SUP0124,2025-03-17,Home & Kitchen,Standard,689,381549.41
PO003113,W015,SUP0062,2024-02-04,Grocery,Standard,285,18628.89
PO003114,W028,SUP0044,2024-05-15,Electronics,Standard,496,1169333.2
PO003115,W008,SUP0100,2025-01-16,Electronics,Bulk,3614,8278608.39
PO003116,W027,SUP0022,2024-11-22,Personal Care,Standard,1083,137903.75
PO003117,W008,SUP0140,2025-11-27,Electronics,Bulk,755,1842471.57
PO003118,W004,SUP0082,2024-08-06,Personal Care,Standard,413,64803.89
PO003119,W003,SUP0077,2026-03-15,Apparel,Standard,425,143134.65
PO003120,W006,SUP0141,2024-12-12,Grocery,Bulk,508,35694.01
PO003121,W029,SUP0041,2024-12-01,Stationery,Urgent,363,18905.87
PO003122,W027,SUP0024,2026-06-27,Apparel,Urgent,276,97941.15
PO003123,W024,SUP0010,2025-03-17,Grocery,Standard,639,40032.43
PO003124,W008,SUP0108,2025-03-16,Personal Care,Urgent,137,22524.2
PO003125,W005,SUP0110,2024-12-26,Apparel,Urgent,233,77514.18
PO003126,W009,SUP0143,2025-06-29,Apparel,Standard,801,254248.27
PO003127,W022,SUP0083,2026-06-10,Home & Kitchen,Bulk,2371,1214638.03
PO003128,W004,SUP0150,2025-04-15,Electronics,Standard,178,411210.71
PO003129,W016,SUP0061,2024-09-04,Personal Care,Standard,627,76041.51
PO003130,W010,SUP0041,2024-05-02,Grocery,Urgent,262,17709.5
PO003131,W025,SUP0023,2026-08-01,Home & Kitchen,Urgent,191,79925.81
PO003132,W021,SUP0012,2025-03-04,Home & Kitchen,Urgent,38,16335.91
PO003133,W004,SUP0086,2025-04-18,Apparel,Standard,252,87385.35
PO003134,W008,SUP0126,2025-03-27,Grocery,Urgent,142,9755.37
PO003135,W027,SUP0015,2024-11-08,Electronics,Standard,985,2110786.41
PO003136,W028,SUP0142,2026-05-13,Stationery,Standard,310,12051.03
PO003137,W015,SUP0095,2025-07-03,Grocery,Urgent,113,7952.75
PO003138,W027,SUP0014,2025-06-15,Electronics,Urgent,218,544457.65
PO003139,W005,SUP0094,2025-09-11,Home & Kitchen,Urgent,215,106459.51
PO003140,W011,SUP0024,2024-11-08,Personal Care,Bulk,3591,587327.64
PO003141,W021,SUP0070,2024-02-19,Personal Care,Urgent,193,24893.56
PO003142,W001,SUP0129,2025-02-06,Electronics,Urgent,257,535003.59
PO003143,W016,SUP0026,2025-04-11,Grocery,Bulk,2061,108265.99
PO003144,W027,SUP0095,2025-12-31,Apparel,Standard,878,245037.91
PO003145,W005,SUP0102,2026-07-13,Personal Care,Urgent,272,45397.77
PO003146,W001,SUP0145,2026-05-17,Grocery,Bulk,2000,102340.86
PO003147,W021,SUP0124,2025-08-01,Electronics,Bulk,1702,4005544.12
PO003148,W022,SUP0102,2026-05-14,Stationery,Urgent,153,5902.5
